longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,income_cat,rooms_per_household,bedrooms_per_room,population_per_household,ocean_proximity_LESS_THAN_1H_OCEAN,ocean_proximity_INLAND,ocean_proximity_ISLAND,ocean_proximity_NEAR_BAY,ocean_proximity_NEAR_OCEAN,median_house_value
-122.29,37.8,52,1027,244,492,147,2.6094,2,7.335714286,0.251840312,3.58122449,FALSE,FALSE,FALSE,TRUE,FALSE,81300
-117.9,33.65,30,2196,486,1131,460,4.4135,3,5.012608696,0.234590164,2.630804348,FALSE,TRUE,FALSE,FALSE,FALSE,272300
-117.35,34.2,5,9269,1605,4916,1519,4.4367,3,6.407142857,0.183547308,3.462883476,TRUE,FALSE,FALSE,FALSE,FALSE,133200
-122.37,37.59,39,4645,1196,2156,1113,3.4412,3,4.382075472,0.272930032,2.072704403,FALSE,FALSE,FALSE,FALSE,TRUE,353800
-118.43,34.18,22,2052,568,1254,572,2.6364,2,3.766783217,0.293411306,2.345769231,FALSE,TRUE,FALSE,FALSE,FALSE,271100
-122.45,37.79,46,2009,464,761,453,3.7188,3,4.656622517,0.244818318,1.797505519,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-118.12,33.76,45,3035,516,1127,527,7.0796,5,6.046963947,0.180217463,2.288216319,FALSE,FALSE,FALSE,FALSE,TRUE,500001
-121.96,37.51,22,5811,1125,3215,1086,4.4107,3,5.618370166,0.205214249,3.167633517,FALSE,TRUE,FALSE,FALSE,FALSE,223500
-117.7,33.61,16,2371,725,1738,686,3.6484,3,3.629081633,0.324124842,2.710874636,FALSE,TRUE,FALSE,FALSE,FALSE,322600
-122.25,37.8,43,2364,792,1359,722,2.1429,2,3.437950139,0.355126904,2.014030471,FALSE,FALSE,FALSE,TRUE,FALSE,250000
-121.84,37.26,5,1808,340,825,339,5.0509,4,5.6,0.199336283,2.603982301,FALSE,TRUE,FALSE,FALSE,FALSE,184800
-122.42,37.67,42,2274,429,1255,397,5.1205,4,6.014357683,0.199973615,3.382493703,FALSE,FALSE,FALSE,FALSE,TRUE,226300
-118.15,34.16,20,2410,632,2135,578,1.6887,2,4.378027682,0.277975104,3.95233564,FALSE,TRUE,FALSE,FALSE,FALSE,148600
-117.16,32.72,27,1245,471,653,451,1.2668,1,2.898558758,0.401012048,1.54924612,FALSE,FALSE,FALSE,FALSE,TRUE,225000
-121.28,37.92,30,1061,230,851,195,2.4412,2,5.713076923,0.229783223,4.669589744,TRUE,FALSE,FALSE,FALSE,FALSE,61600
-117.13,32.72,32,2197,623,1784,599,1.901,2,3.851168614,0.300582613,3.186777963,FALSE,FALSE,FALSE,FALSE,TRUE,120300
-118.28,34.05,28,1306,637,2079,598,1.4615,1,2.293143813,0.517013783,3.719949833,FALSE,TRUE,FALSE,FALSE,FALSE,275000
-117.75,33.6,5,4944,1164,1727,948,4.9,4,5.475949367,0.249563107,1.949251055,FALSE,TRUE,FALSE,FALSE,FALSE,255600
-117.64,34.08,33,1987,455,1369,475,2.4464,2,4.392315789,0.24272773,3.083852632,TRUE,FALSE,FALSE,FALSE,FALSE,122600
-118.96,35.38,34,2047,347,888,352,3.6734,3,6.106107955,0.179687347,2.699318182,TRUE,FALSE,FALSE,FALSE,FALSE,92900
-121.45,38.54,38,1865,384,1052,354,1.7891,2,5.531779661,0.218252011,3.179774011,TRUE,FALSE,FALSE,FALSE,FALSE,60500
-121.78,38.69,31,2547,535,1579,509,2.6774,2,5.254125737,0.222654103,3.319312377,TRUE,FALSE,FALSE,FALSE,FALSE,95800
-118.18,34.1,10,1940,445,763,412,4.975,4,4.944174757,0.24314433,1.98157767,FALSE,TRUE,FALSE,FALSE,FALSE,166700
-117.05,32.62,34,3928,686,2315,681,4.2851,3,6.056387665,0.1851222,3.637371512,FALSE,FALSE,FALSE,FALSE,TRUE,144500
-118.14,34.18,52,1700,317,996,329,3.9688,3,5.425531915,0.197658824,3.239270517,FALSE,TRUE,FALSE,FALSE,FALSE,175000
-122.54,37.99,32,2236,348,818,330,7.3521,5,7.114545455,0.164973166,2.65230303,FALSE,FALSE,FALSE,TRUE,FALSE,444000
-122,38.36,34,1502,282,860,297,3.3438,3,5.31010101,0.199014647,3.098316498,TRUE,FALSE,FALSE,FALSE,FALSE,135600
-118.29,33.9,27,1013,394,1067,400,1.7714,2,2.659125,0.412280355,2.854225,FALSE,TRUE,FALSE,FALSE,FALSE,159400
-121.84,36.61,26,2902,761,2258,719,2.5663,2,4.237969402,0.277966919,3.360305981,FALSE,TRUE,FALSE,FALSE,FALSE,128900
-115.56,32.79,20,2372,835,2283,767,1.1707,1,3.247196871,0.373145025,3.184889179,TRUE,FALSE,FALSE,FALSE,FALSE,62500
-118.3,33.73,40,2582,606,1304,588,3.5694,3,4.610714286,0.248783888,2.37292517,FALSE,FALSE,FALSE,FALSE,TRUE,276400
-117.46,33.92,21,713,142,476,142,3.5208,3,5.272183099,0.211107994,3.586760563,TRUE,FALSE,FALSE,FALSE,FALSE,121100
-119.55,36.71,32,1963,508,2052,518,1.9076,2,3.979054054,0.274314824,4.238687259,TRUE,FALSE,FALSE,FALSE,FALSE,55800
-122.41,37.8,52,3278,775,1279,709,5.4378,4,4.854583921,0.250610128,1.93022567,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-118.23,34.1,38,1051,249,799,229,2.712,2,4.818995633,0.251132255,3.733318777,FALSE,TRUE,FALSE,FALSE,FALSE,143800
-116.41,33.74,25,2475,476,910,387,3.3639,3,6.715116279,0.203862626,2.516020672,TRUE,FALSE,FALSE,FALSE,FALSE,168800
-121.36,38.62,34,2447,503,1077,456,3.058,3,5.634539474,0.217891295,2.527171053,TRUE,FALSE,FALSE,FALSE,FALSE,133000
-122.5,37.76,45,1673,377,1078,393,3.3393,3,4.469847328,0.238864316,2.935012723,FALSE,FALSE,FALSE,FALSE,TRUE,272300
-121.01,37.67,37,2483,459,1072,445,3.0721,3,5.858764045,0.195948449,2.577617978,TRUE,FALSE,FALSE,FALSE,FALSE,108100
-117.19,32.76,52,1294,175,434,180,5.7914,4,7.548333333,0.143353941,2.579888889,FALSE,FALSE,FALSE,FALSE,TRUE,500001
-122.13,37.75,30,414,54,137,50,4.975,4,8.694,0.13826087,2.9318,FALSE,FALSE,FALSE,TRUE,FALSE,311100
-119.77,36.74,51,1454,235,729,252,3.3125,3,6.058333333,0.171320495,3.095357143,TRUE,FALSE,FALSE,FALSE,FALSE,70100
-122.12,37.7,41,3495,787,1849,750,2.679,2,4.893,0.238689557,2.637906667,FALSE,FALSE,FALSE,TRUE,FALSE,144900
-122.05,36.87,18,2232,440,1091,458,3.8269,3,5.117030568,0.208960573,2.548842795,FALSE,FALSE,FALSE,FALSE,TRUE,276000
-121.69,36.81,18,2837,522,1454,458,4.5272,4,6.504039301,0.195037011,3.396899563,FALSE,TRUE,FALSE,FALSE,FALSE,221000
-118.23,34.21,38,1399,390,859,386,3.4148,3,3.805569948,0.295496783,2.381165803,FALSE,TRUE,FALSE,FALSE,FALSE,234800
-122.46,37.72,47,1723,389,1216,399,3.3208,3,4.534210526,0.239315148,3.260952381,FALSE,FALSE,FALSE,FALSE,TRUE,238600
-117.2,33.07,5,10394,1617,4496,1553,5.9289,4,7.027495171,0.164904753,3.097694784,FALSE,FALSE,FALSE,FALSE,TRUE,411300
-121.89,39.71,26,2741,451,1217,437,3.7007,3,6.585926773,0.174410799,2.979839817,TRUE,FALSE,FALSE,FALSE,FALSE,139200
-118.16,34.13,36,4003,647,1337,631,7.723,5,6.661093502,0.171326505,2.267179081,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-118.68,34.27,26,1561,212,817,242,5.477,4,6.772933884,0.143959001,3.612355372,FALSE,TRUE,FALSE,FALSE,FALSE,209100
-122.41,37.75,52,3065,622,1405,606,3.7813,3,5.310643564,0.215112561,2.480775578,FALSE,FALSE,FALSE,TRUE,FALSE,275900
-121.23,37.8,11,2451,665,1155,533,2.2254,2,4.828424015,0.287596899,2.318667917,TRUE,FALSE,FALSE,FALSE,FALSE,130800
-122.23,37.78,52,986,258,1008,255,1.4844,1,4.06,0.277363083,4.229647059,FALSE,FALSE,FALSE,TRUE,FALSE,119400
-121.54,36.99,27,2361,449,1782,397,3.2614,3,6.244458438,0.201584075,4.802871537,TRUE,FALSE,FALSE,FALSE,FALSE,305000
-120.96,37.61,23,3497,887,2467,816,1.9444,2,4.499816176,0.268864741,3.234914216,TRUE,FALSE,FALSE,FALSE,FALSE,93400
-118.26,34,37,2615,697,2484,630,1.9208,2,4.358333333,0.282531549,4.218857143,FALSE,TRUE,FALSE,FALSE,FALSE,103400
-121.06,39.03,11,1887,303,775,283,3.8417,3,7.001236749,0.170206677,2.930212014,TRUE,FALSE,FALSE,FALSE,FALSE,187200
-121.54,39.13,18,4289,1021,2707,939,1.3375,1,4.79600639,0.252333877,3.084653887,TRUE,FALSE,FALSE,FALSE,FALSE,59600
-120.55,38.31,18,1411,312,592,230,1.625,2,6.441521739,0.23438696,2.754086957,TRUE,FALSE,FALSE,FALSE,FALSE,94700
-122.42,37.76,52,3587,1030,2259,979,2.5403,2,3.847139939,0.304376917,2.46897855,FALSE,FALSE,FALSE,TRUE,FALSE,250000
-118.17,33.88,42,1645,371,1161,351,3.0893,3,4.920940171,0.23906383,3.539230769,FALSE,TRUE,FALSE,FALSE,FALSE,162700
-121.71,39.25,37,1871,321,806,294,4,3,6.682142857,0.181859968,2.933401361,TRUE,FALSE,FALSE,FALSE,FALSE,101400
-121.63,37.12,17,1830,398,1110,388,2.4821,2,4.952319588,0.230535519,3.061082474,FALSE,TRUE,FALSE,FALSE,FALSE,248200
-121.9,37.3,52,1456,269,582,277,5.036,4,5.519133574,0.195837912,2.248158845,FALSE,TRUE,FALSE,FALSE,FALSE,296600
-118.36,34.1,52,1295,281,578,273,2.976,2,4.980769231,0.230007722,2.265421245,FALSE,TRUE,FALSE,FALSE,FALSE,405100
-117.03,32.79,31,2366,383,1077,387,4.2992,3,6.419379845,0.17158918,2.977751938,FALSE,TRUE,FALSE,FALSE,FALSE,174400
-117.42,34.08,28,2300,419,1312,444,3.4844,3,5.439189189,0.193104348,3.161801802,TRUE,FALSE,FALSE,FALSE,FALSE,127700
-116.92,33.63,18,397,89,239,80,2.8125,2,5.210625,0.237632242,3.196625,TRUE,FALSE,FALSE,FALSE,FALSE,143800
-118.32,34.08,52,2370,473,1053,434,4.1429,3,5.733870968,0.211552743,2.596105991,FALSE,TRUE,FALSE,FALSE,FALSE,380300
-117.92,33.61,36,1025,150,316,126,10.3048,5,8.541666667,0.155121951,2.683492063,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-119.26,34.46,30,3826,691,1656,657,4.0074,3,6.114611872,0.19144276,2.696986301,FALSE,TRUE,FALSE,FALSE,FALSE,434700
-122.49,37.69,35,2644,456,1465,430,4.9375,4,6.45627907,0.182813918,3.645465116,FALSE,FALSE,FALSE,FALSE,TRUE,277000
-117.24,34.06,9,3603,786,1782,718,3.2604,3,5.269011142,0.231240633,2.655626741,TRUE,FALSE,FALSE,FALSE,FALSE,93300
-118.21,33.92,37,1705,403,1839,410,2.5833,2,4.366463415,0.250545455,4.799341463,FALSE,TRUE,FALSE,FALSE,FALSE,132700
-121.27,38.65,33,1984,289,842,276,5.2949,4,7.547826087,0.154405242,3.264275362,TRUE,FALSE,FALSE,FALSE,FALSE,173300
-118.26,34.02,48,1465,440,1859,400,1.3134,1,3.845625,0.318361775,4.972825,FALSE,TRUE,FALSE,FALSE,FALSE,96200
-122.09,37.6,36,385,94,295,92,2.9706,2,4.394021739,0.258805195,3.430978261,FALSE,FALSE,FALSE,TRUE,FALSE,147900
-122.47,37.71,37,1046,251,822,239,3.5,3,4.59539749,0.254359465,3.680083682,FALSE,FALSE,FALSE,FALSE,TRUE,224400
-118.04,34.04,35,1734,363,1527,344,3,2,5.292732558,0.221903114,4.749680233,FALSE,TRUE,FALSE,FALSE,FALSE,160600
-120.98,37.57,27,925,176,449,168,2.6406,2,5.78125,0.201686486,2.859702381,TRUE,FALSE,FALSE,FALSE,FALSE,129700
-121.4,38.55,26,2697,398,1088,389,5,4,7.279820051,0.156425658,2.992699229,TRUE,FALSE,FALSE,FALSE,FALSE,142500
-117.7,33.48,6,16590,2696,6223,2357,6.3088,5,7.390538821,0.172257987,2.825036063,FALSE,TRUE,FALSE,FALSE,FALSE,340300
-118.38,34.09,24,8264,2437,3148,2274,3.5659,3,3.815831135,0.312587125,1.481248901,FALSE,TRUE,FALSE,FALSE,FALSE,281300
-118.15,34.05,31,3362,799,1939,754,3.5089,3,4.681830239,0.251915526,2.7516313,FALSE,TRUE,FALSE,FALSE,FALSE,305800
-117.85,33.76,26,2312,525,1273,437,2.8828,2,5.555148741,0.240700692,3.116956522,FALSE,TRUE,FALSE,FALSE,FALSE,204700
-122.17,37.48,39,2427,401,1178,408,5.9629,4,6.245955882,0.17513803,3.089362745,FALSE,FALSE,FALSE,TRUE,FALSE,352700
-117.77,33.72,9,2153,316,954,324,7.8139,5,6.977314815,0.155578263,3.150555556,FALSE,TRUE,FALSE,FALSE,FALSE,304700
-121.92,37.64,46,1280,209,512,208,5.1406,4,6.461538462,0.173078125,2.633846154,TRUE,FALSE,FALSE,FALSE,FALSE,315600
-118.21,33.96,39,2050,529,1959,485,2.1389,2,4.43814433,0.273531707,4.321917526,FALSE,TRUE,FALSE,FALSE,FALSE,168900
-117.88,34.13,33,3713,718,2106,720,4.0023,3,5.414791667,0.204977107,3.12975,FALSE,TRUE,FALSE,FALSE,FALSE,185500
-122.27,37.82,52,1630,456,1162,400,1.2475,1,4.27875,0.296539877,3.10835,FALSE,FALSE,FALSE,TRUE,FALSE,104200
-118.02,34.11,35,2454,458,1110,435,3.8029,3,5.923448276,0.197832111,2.730344828,TRUE,FALSE,FALSE,FALSE,FALSE,414800
-118.48,34.25,36,1951,395,1040,375,5.1619,4,5.4628,0.214607893,2.967466667,FALSE,TRUE,FALSE,FALSE,FALSE,195300
-121.14,38.82,22,1816,278,832,278,5.07,4,6.858992806,0.162268722,3.202302158,TRUE,FALSE,FALSE,FALSE,FALSE,233000
-122.25,37.86,48,2153,517,1656,459,3.0417,3,4.925163399,0.254537854,3.860392157,FALSE,FALSE,FALSE,TRUE,FALSE,489600
-121.51,38.26,52,910,212,429,212,1.6458,2,4.507075472,0.246945055,2.165235849,TRUE,FALSE,FALSE,FALSE,FALSE,52800
-122.41,37.73,41,2115,378,1168,365,4.0642,3,6.084246575,0.189446809,3.424,FALSE,FALSE,FALSE,TRUE,FALSE,272500
-121.99,36.96,42,1275,272,451,200,4.7321,4,6.69375,0.226133333,2.41285,FALSE,FALSE,FALSE,FALSE,TRUE,422400
-119.19,34.17,35,4276,767,3295,708,4.2583,3,6.341525424,0.190135641,4.979731638,FALSE,FALSE,FALSE,FALSE,TRUE,187300
-121.9,37.29,26,1797,244,626,244,7.8575,5,7.732991803,0.14392877,2.745163934,FALSE,TRUE,FALSE,FALSE,FALSE,424600
-120.1,39.17,33,1849,384,218,92,1.7083,2,21.10271739,0.220140617,2.535434783,TRUE,FALSE,FALSE,FALSE,FALSE,143800
-119.08,35.34,16,1535,238,768,236,5.4449,4,6.829449153,0.164351792,3.482033898,TRUE,FALSE,FALSE,FALSE,FALSE,118500
-122.61,38.23,18,2042,420,914,400,2.9871,2,5.36025,0.218021548,2.44495,FALSE,TRUE,FALSE,FALSE,FALSE,193800
-118.97,35.37,34,1379,333,1156,315,1.7197,2,4.596666667,0.255968093,3.926730159,TRUE,FALSE,FALSE,FALSE,FALSE,48900
-118.83,35.2,17,1959,484,1763,453,2.1357,2,4.540728477,0.261888719,4.164260486,TRUE,FALSE,FALSE,FALSE,FALSE,53500
-124.11,40.93,17,1661,329,948,357,2.7639,2,4.885294118,0.209957857,2.841344538,FALSE,FALSE,FALSE,FALSE,TRUE,90200
-118.18,33.77,45,1434,627,735,518,1.5,1,2.906756757,0.463472803,1.518243243,FALSE,FALSE,FALSE,FALSE,TRUE,162500
-118.05,33.79,19,1863,355,1260,317,3.2465,3,6.170820189,0.201986044,4.252996845,FALSE,TRUE,FALSE,FALSE,FALSE,277400
-121.28,38.73,6,4223,672,1747,631,5.419,4,7.027179081,0.168676296,2.962424723,TRUE,FALSE,FALSE,FALSE,FALSE,267400
-118,33.76,12,1250,331,1047,334,3.0625,3,3.929640719,0.280688,3.354161677,FALSE,TRUE,FALSE,FALSE,FALSE,208800
-118.95,35.38,30,2594,478,1419,480,3.725,3,5.674375,0.195327679,3.1631875,TRUE,FALSE,FALSE,FALSE,FALSE,83100
-118.41,34.27,38,858,203,1250,204,2.9219,2,4.416176471,0.250792541,6.556372549,FALSE,TRUE,FALSE,FALSE,FALSE,137900
-120,38.92,26,529,116,191,83,3.5,3,6.692168675,0.232438563,2.462289157,TRUE,FALSE,FALSE,FALSE,FALSE,103600
-119.08,36.2,30,1677,358,1159,365,2.4554,2,4.824246575,0.226285033,3.397616438,TRUE,FALSE,FALSE,FALSE,FALSE,61200
-122.44,37.77,52,2537,559,849,530,5.1788,4,5.026132075,0.233559322,1.714018868,FALSE,FALSE,FALSE,TRUE,FALSE,476900
-121.28,38.67,23,1727,264,833,258,5.4797,4,7.028488372,0.162038217,3.454689922,TRUE,FALSE,FALSE,FALSE,FALSE,160000
-121.28,38.74,33,4384,778,1775,789,4.05,3,5.834220532,0.188111314,2.407160963,TRUE,FALSE,FALSE,FALSE,FALSE,134700
-122.16,37.69,36,1118,219,625,228,3.7813,3,5.148684211,0.20763864,2.933114035,FALSE,FALSE,FALSE,TRUE,FALSE,192200
-120.3,38.04,6,1281,245,422,160,3.2875,3,8.4065625,0.20273224,2.822125,TRUE,FALSE,FALSE,FALSE,FALSE,111300
-117.24,33,16,2512,356,795,353,7.5975,5,7.471954674,0.15022293,2.409773371,FALSE,FALSE,FALSE,FALSE,TRUE,369100
-117.07,32.6,18,2602,551,1042,550,1.9267,2,4.967454545,0.224465796,2.027163636,FALSE,FALSE,FALSE,FALSE,TRUE,67500
-123.85,39.42,11,1804,506,895,451,1.7574,2,4.2,0.297317073,2.123392461,FALSE,TRUE,FALSE,FALSE,FALSE,150000
-118.71,34.3,23,1983,280,978,287,6.3199,5,7.254878049,0.149672214,3.646202091,FALSE,TRUE,FALSE,FALSE,FALSE,236700
-121.96,37.53,28,2949,529,1538,545,4.9615,4,5.681559633,0.190145812,3.019559633,FALSE,TRUE,FALSE,FALSE,FALSE,228000
-122.64,38.96,29,883,187,326,136,1.7273,2,6.817279412,0.224484711,2.564852941,TRUE,FALSE,FALSE,FALSE,FALSE,58200
-118.11,33.83,36,1784,303,964,299,4.2703,3,6.264882943,0.180033632,3.449765886,FALSE,TRUE,FALSE,FALSE,FALSE,220900
-117.86,33.71,36,191,42,208,37,3.375,3,5.42027027,0.233089005,6.015135135,FALSE,TRUE,FALSE,FALSE,FALSE,157500
-118.98,35.39,29,607,177,476,143,1.1875,1,4.456993007,0.309093904,3.561678322,TRUE,FALSE,FALSE,FALSE,FALSE,50700
-117.24,32.75,41,1989,514,1015,489,2.79,2,4.270858896,0.273926596,2.220961145,FALSE,FALSE,FALSE,FALSE,TRUE,226000
-120.41,34.88,8,3119,620,1159,544,3.5288,3,6.020128676,0.21070856,2.279650735,FALSE,TRUE,FALSE,FALSE,FALSE,165500
-118.36,33.95,42,1139,302,1283,306,4.1635,3,3.908333333,0.281053556,4.48630719,FALSE,TRUE,FALSE,FALSE,FALSE,163900
-117.18,32.76,52,2023,301,649,285,4.7396,4,7.453157895,0.157716263,2.436596491,FALSE,FALSE,FALSE,FALSE,TRUE,441700
-121.27,38.05,26,378,75,164,65,3.4107,3,6.106153846,0.21031746,2.699692308,TRUE,FALSE,FALSE,FALSE,FALSE,82800
-117.05,32.77,23,2556,662,1200,548,1.8899,2,4.897445255,0.274538341,2.343065693,FALSE,FALSE,FALSE,FALSE,TRUE,147700
-117.53,33.94,21,5675,935,2834,865,4.2263,3,6.888728324,0.174643172,3.505641618,TRUE,FALSE,FALSE,FALSE,FALSE,203200
-122.16,37.71,37,1507,242,632,253,4.5553,4,6.254347826,0.170218978,2.672885375,FALSE,FALSE,FALSE,TRUE,FALSE,191000
-121.45,38.57,52,3994,635,1295,625,5.1169,4,6.70992,0.168527792,2.21704,TRUE,FALSE,FALSE,FALSE,FALSE,232500
-122.35,37.56,52,1659,191,519,201,14.4219,5,8.66641791,0.122037372,2.762835821,FALSE,FALSE,FALSE,FALSE,TRUE,500001
-122.72,38.48,23,2296,356,902,334,6.0298,5,7.217964072,0.164355401,2.889640719,FALSE,TRUE,FALSE,FALSE,FALSE,289100
-118.08,34.09,34,1823,457,1485,401,3.7222,3,4.773441397,0.265726824,3.962468828,FALSE,TRUE,FALSE,FALSE,FALSE,207200
-117.06,33.01,24,2618,485,726,443,3.5192,3,6.205191874,0.196371276,1.753544018,FALSE,TRUE,FALSE,FALSE,FALSE,159100
-118.23,34.1,41,1353,379,1536,416,2.1687,2,3.415024038,0.296925351,3.950769231,FALSE,TRUE,FALSE,FALSE,FALSE,157000
-122.44,38.34,25,3106,715,1262,665,1.9487,2,4.904210526,0.24401159,2.030586466,FALSE,TRUE,FALSE,FALSE,FALSE,233500
-118.96,34.18,16,3137,462,1384,436,6.1306,5,7.554701835,0.156110934,3.396513761,FALSE,TRUE,FALSE,FALSE,FALSE,258200
-117.87,33.79,25,2546,545,1543,521,4.192,3,5.13109405,0.226904949,3.168925144,FALSE,TRUE,FALSE,FALSE,FALSE,219900
-117.71,33.57,4,3289,753,1285,651,4.045,3,5.30483871,0.242681666,2.112058372,FALSE,TRUE,FALSE,FALSE,FALSE,226000
-117.71,34.09,36,2637,476,1385,483,4.1739,3,5.732608696,0.191338642,3.068219462,TRUE,FALSE,FALSE,FALSE,FALSE,158700
-119.69,34.43,30,1273,343,1082,325,2.5104,2,4.112769231,0.285608798,3.562276923,FALSE,TRUE,FALSE,FALSE,FALSE,228100
-124.08,40.86,18,1287,484,805,502,1.1157,1,2.691932271,0.398632479,1.715836653,FALSE,FALSE,FALSE,FALSE,TRUE,150000
-122.24,38.14,15,8479,1759,5008,1646,3.724,3,5.408839611,0.219900932,3.255504253,FALSE,FALSE,FALSE,TRUE,FALSE,131600
-117.56,33.94,6,575,73,318,88,7.0215,5,6.860795455,0.134573913,3.866590909,TRUE,FALSE,FALSE,FALSE,FALSE,257100
-118.36,33.98,45,1559,305,891,341,4.4038,3,4.800439883,0.207376523,2.795806452,FALSE,TRUE,FALSE,FALSE,FALSE,259400
-117.86,33.63,17,3095,551,1175,534,5.3099,4,6.085674157,0.188710824,2.354400749,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-119.8,37.5,15,989,184,406,151,3.1771,3,6.877152318,0.197209302,2.876953642,TRUE,FALSE,FALSE,FALSE,FALSE,121900
-119.77,36.75,44,1818,412,1680,418,1.7083,2,4.566746411,0.240220022,4.300478469,TRUE,FALSE,FALSE,FALSE,FALSE,48300
-119.34,36.22,38,2708,460,1260,455,3.0905,3,6.249230769,0.180059084,2.963076923,TRUE,FALSE,FALSE,FALSE,FALSE,78200
-121.82,37.38,32,1650,246,768,263,6.8462,5,6.587452471,0.158036364,3.124562738,FALSE,TRUE,FALSE,FALSE,FALSE,320900
-118.41,34.17,27,3277,648,1382,615,3.875,3,5.594878049,0.209606347,2.404455285,FALSE,TRUE,FALSE,FALSE,FALSE,366100
-118.3,34.11,52,1954,245,645,237,6.9391,5,8.656962025,0.132906858,2.912025316,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-118.29,33.99,46,2608,636,1766,596,1.5846,2,4.594630872,0.258496933,3.170503356,FALSE,TRUE,FALSE,FALSE,FALSE,114800
-118.35,34.02,27,3358,1069,2415,956,1.4589,1,3.688179916,0.337444908,2.702981172,FALSE,TRUE,FALSE,FALSE,FALSE,87500
-118.2,34.07,34,1765,551,2203,500,2.2708,2,3.7065,0.330912181,4.71442,FALSE,TRUE,FALSE,FALSE,FALSE,159600
-118,33.85,33,2053,418,1154,405,4.0455,3,5.322592593,0.21582075,3.048839506,FALSE,TRUE,FALSE,FALSE,FALSE,197200
-122.09,37.68,41,1834,463,1105,467,2.8322,2,4.123554604,0.267600872,2.531798715,FALSE,FALSE,FALSE,TRUE,FALSE,170300
-118.49,34.19,23,2087,571,1809,553,3.1667,3,3.962658228,0.290014375,3.500235081,FALSE,TRUE,FALSE,FALSE,FALSE,202000
-118.15,34.12,36,6119,1513,2719,1402,3.8427,3,4.582703281,0.262098382,2.075128388,FALSE,TRUE,FALSE,FALSE,FALSE,319700
-117.96,33.83,34,982,148,498,156,6.3214,5,6.609615385,0.159755601,3.415769231,FALSE,TRUE,FALSE,FALSE,FALSE,220800
-117.91,33.6,37,2088,510,673,390,5.1048,4,5.621538462,0.258908046,1.846435897,FALSE,TRUE,FALSE,FALSE,FALSE,500001
-117.09,32.81,7,6100,1185,2710,1040,5.5673,4,6.158653846,0.205918033,2.788173077,FALSE,FALSE,FALSE,FALSE,TRUE,288200
-121.92,36.61,29,3735,808,1873,757,3.1543,3,5.180647292,0.229311914,2.647437252,FALSE,FALSE,FALSE,FALSE,TRUE,253800
-120.31,38.02,11,2366,398,1046,387,3.8203,3,6.419379845,0.178309383,2.892041344,TRUE,FALSE,FALSE,FALSE,FALSE,139700
-122.41,38.07,20,4536,708,1812,701,6.0433,5,6.794293866,0.165449735,2.765820257,FALSE,FALSE,FALSE,TRUE,FALSE,435900
-118.07,34.1,34,2253,522,1262,511,3.4375,3,4.629452055,0.245592543,2.642544031,FALSE,TRUE,FALSE,FALSE,FALSE,259800
-118.56,34.21,13,8327,1849,4126,1773,3.7313,3,4.931387479,0.235371682,2.490028201,FALSE,TRUE,FALSE,FALSE,FALSE,189800
-122.52,37.95,33,4448,631,1675,628,7.8904,5,7.436942675,0.150373201,2.853901274,FALSE,FALSE,FALSE,TRUE,FALSE,468800
-116.91,32.86,10,3699,838,2310,759,2.5365,2,5.117193676,0.240140579,3.256521739,FALSE,TRUE,FALSE,FALSE,FALSE,139500
-117.82,33.67,15,1010,274,649,261,2.5197,2,4.063218391,0.287564356,2.660651341,FALSE,TRUE,FALSE,FALSE,FALSE,350000
-118.36,34.19,11,2921,685,1512,664,4.1445,3,4.619051205,0.248579254,2.436506024,FALSE,TRUE,FALSE,FALSE,FALSE,176400
-118.22,33.97,47,1688,386,1663,381,4.0609,3,4.651968504,0.242393365,4.670367454,FALSE,TRUE,FALSE,FALSE,FALSE,171300
-117.98,34.01,27,2643,418,1344,381,5.7057,4,7.283858268,0.16764283,3.774488189,FALSE,TRUE,FALSE,FALSE,FALSE,262100
-121.5,38.63,6,693,143,276,151,3.1944,3,4.818874172,0.218730159,1.955761589,TRUE,FALSE,FALSE,FALSE,FALSE,117000
-118.45,34.22,24,3442,1168,4625,1097,2.0699,2,3.294530538,0.35969785,4.511166819,FALSE,TRUE,FALSE,FALSE,FALSE,183000
-122.25,37.79,51,175,43,228,55,2.1,2,3.340909091,0.260457143,4.435636364,FALSE,FALSE,FALSE,TRUE,FALSE,75000
-117.47,34.07,24,1017,227,568,187,1.5972,2,5.710427807,0.236597837,3.250053476,TRUE,FALSE,FALSE,FALSE,FALSE,112500
-122.04,37.62,35,899,179,455,185,4.2857,3,5.102432432,0.21105673,2.631621622,FALSE,FALSE,FALSE,TRUE,FALSE,190400
-119.28,36.35,7,3598,701,2080,678,3.1111,3,5.572123894,0.206520289,3.28259587,TRUE,FALSE,FALSE,FALSE,FALSE,72400
-122.43,37.76,52,2242,459,751,464,4.75,4,5.073491379,0.217011597,1.731831897,FALSE,FALSE,FALSE,TRUE,FALSE,500001
-117.94,34.09,21,2707,675,1742,626,2.1062,2,4.540495208,0.26431474,2.977539936,FALSE,TRUE,FALSE,FALSE,FALSE,176700
